0,1,2,3,4,5,6
9,0,0,7,250,418.718292236,49.6875
8,0,0,6,240,430.475311279,52.6875
7.7,0,0,5,230,432.12612915,53.8125
6.9,0,0,4,210,382.099456787,53.8125
7.1,0,0,5,220,337.028198242,51.75
6.9,0,0,5,220,320.249908447,49.3125
7.2,0,0,5,220,284.163696289,46.125
7,0,0,3,220,300.807250977,45.9375
5.9,0,0,3,200,292.308044434,44.4375
5.8,0,0,3,190,276.925994873,43.3125
6.6,0,0,3,200,288.903106689,42.9375
7,0,0,2,200,269.453155518,42.5625
7.2,0,0,2,190,272.624298096,42.375
7.8,0,0,1,180,257.955413818,40.875
8.2,0,0,2,150,259.106170654,39.1875
8.5,0,0,2,120,274.23348999,41.625
9.2,27,0,2,150,237.75617981,39.9375
9.7,132,0,5,180,218.284225464,39.1875
9.5,138,0.2,6,180,246.67590332,37.6875
9.8,137,0,7,160,260.461120605,37.6875
10.6,213,0,7,170,279.465576172,38.25
11.3,104,0,6,180,276.557403564,38.8125
12.9,55,0.6,6,210,293.782226563,39.75
13.7,25,0,8,220,272.009185791,40.5
13.9,0,0,8,220,283.917236328,41.4375
13.8,0,0,8,220,283.282531738,42
13.6,0,0.2,8,220,283.593017578,42
14.4,0,0,9,220,253.337722778,42
14.6,0,0,10,220,263.007598877,42.1875
14.7,0,0,9,220,255.765518188,42
14.6,0,0,10,220,256.780059814,41.8125
15,0,0,10,220,260.846710205,42
14.9,0,0,10,230,237.320465088,41.8125
15,0,0,9,220,201.099472046,40.5
14.7,0,0,8,220,218.073379517,39.375
15,0,0,8,220,217.441940308,39.5625
14.9,0,0,9,220,241.627807617,39.5625
14.1,0,0,8,220,255.538650513,39.75
14.5,0,0.2,8,220,263.491943359,41.625
14.8,0,0,8,220,262.345184326,41.625
14.7,25,0,8,220,249.064254761,41.8125
14.7,165,0,8,220,248.203552246,41.625
14.8,230,0,9,220,247.267059326,41.625
15.3,382,0,10,220,246.894714355,41.625
15.2,171,0,9,220,258.11819458,41.8125
15.1,248,0,10,220,260.101898193,41.8125
14.8,130,0,9,220,277.625640869,42.1875
14.7,37,0,8,220,266.750823975,42.1875
14,0,0,9,210,265.480682373,42.1875
14.1,0,0,10,210,272.259063721,42.1875
14.3,0,0,10,210,265.813842773,42.1875
14.2,0,0,10,210,255.039215088,42.1875
14.4,0,0,9,200,227.16734314,41.625
14.4,0,0,9,210,247.945556641,41.0625
14.2,0,0,10,210,242.668502808,41.25
14,0,0,9,210,266.750823975,41.4375
14.2,0,0,10,220,240.831893921,41.25
14.2,0,0,10,220,206.545394897,40.125
14.5,0,0,10,220,166.364059448,38.625
14.4,0,0,9,210,148.216064453,37.125
14.2,0,0,10,210,148.216064453,36.5625
14.4,0,0,9,210,146.085586548,36.1875
13.4,0,0,8,210,198.816497803,35.4375
13.3,0,0,8,210,240.674057007,35.625
13.9,0,0,7,220,172.185943604,36.1875
14.3,36,0,7,220,188.448928833,36.1875
14.5,51,0,8,220,207.067626953,36.375
14.5,71,0,7,230,192.665512085,36.75
14.5,85,0,7,230,164.368484497,36.5625
14.6,148,0,6,220,164.304595947,36.75
14.7,59,0,6,220,168.502227783,36.75
14.5,20,0,5,220,174.484954834,36.5625
14.2,0,0,4,210,217.006912231,36.75
14.1,0,0,4,190,228.84928894,37.875
13.8,0,0,5,190,219.317123413,38.8125
13.7,0,0,4,190,248.917663574,39.5625
13.5,0,0,4,180,278.337921143,41.0625
13.4,0,0,3,160,303.486419678,42.75
12.6,0,0,4,160,284.4503479,43.6875
11.7,0,0,3,130,299.821624756,44.4375
11.4,0,0,2,100,268.292755127,44.25
11,0,0,2,90,252.438110352,43.6875
10.4,0,0,2,100,234.776489258,42.9375
10.2,0,0,4,90,222.766693115,41.25
9.9,0,0,3,80,291.972595215,41.4375
10.3,0,0,3,80,312.032043457,42.1875
10.5,0,0,3,120,389.462463379,45.1875
10.9,0,0,5,120,383.05090332,52.125
10.7,31,0,6,110,372.542602539,50.25
11.1,245,0,5,120,367.418029785,50.4375
13.6,682,0,5,140,386.998718262,52.125
15,894,0,7,150,395.839599609,53.8125
14,773,0,7,160,390.333190918,54.375
12.9,474,0,7,160,394.897460938,54.75
12,279,0,7,150,387.490631104,55.5
11.6,87,0,6,150,352.637207031,54.375
11.2,0,0,5,130,332.254425049,52.3125
11.5,0,0,6,140,332.096374512,51.1875
12.1,0,0,6,150,331.11932373,50.25
11.9,0,0,5,150,251.055770874,46.6875
12.4,0,0,6,170,273.146484375,45.9375
12.4,0,0,8,180,311.969543457,46.5
12.7,0,0,8,180,308.350463867,46.6875
12.7,0,0,7,180,319.230316162,47.25
11.7,0,0.2,6,180,283.386657715,45.9375
11.8,0,0.2,6,170,243.614456177,44.625
11.9,0,0,5,170,223.517333984,42.5625
11.8,0,0,4,170,217.559188843,40.875
12.1,0,0,5,170,231.354705811,40.5
11.5,0,0.6,6,210,272.009185791,40.5
10.2,0,1,3,200,306.008178711,41.4375
10.2,0,0,3,180,318.521575928,44.25
9.7,25,0,3,170,322.01864624,45.375
10.1,186,0,3,150,336.507049561,46.6875
11.9,389,0,4,180,352.05682373,48
12.2,550,0,5,190,360.011108398,49.5
11.7,811,0,6,200,382.205444336,51.1875
11.9,554,0,6,200,379.578704834,52.125
11.5,418,0,7,200,368.131774902,52.125
11.1,102,0,5,190,397.352478027,55.6875
10,0,0,5,180,404.604736328,55.875
10.3,0,0,6,180,415.202362061,56.0625
10.1,0,0,6,180,420.023803711,56.625
10,0,0,7,180,385.024688721,56.25
10.3,0,0,7,170,344.419799805,54
11,0,0,8,180,333.636016846,50.8125
11.7,0,0,8,170,295.14743042,49.125
11.5,0,0,9,170,272.734313965,46.5
11.1,0,0,9,180,258.804931641,43.6875
11.9,0,0,9,180,234.625228882,41.8125
12.5,0,0,11,190,261.558776855,40.875
12.5,0,0,11,190,269.779541016,41.0625
12.9,0,0,11,180,304.473327637,41.8125
12.9,0,0,11,180,312.570007324,43.875
13.3,0,0,12,180,289.884460449,44.625
13.5,0,0,13,180,293.783935547,43.5
13.4,14,0,13,180,349.885681152,45.5625
13.3,66,0,13,170,383.214050293,48.75
13.5,209,0,12,170,393.859100342,50.8125
13.4,441,0,13,180,405.349243164,52.5
13.2,201,0,13,180,411.655181885,54.1875
13.1,221,0,12,180,410.019500732,54.375
12.9,76,0,12,180,427,55.125
13.1,29,0,12,180,437.36026001,56.4375
12,0,0,12,170,382.047119141,55.6875
10.9,0,0,9,170,365.771789551,53.625
11.9,0,0,6,160,347.574462891,51.5625
10.2,0,2,9,170,312.417999268,47.625
10.3,0,2.6,8,180,293.782226563,44.625
10.4,0,0.4,7,180,298.181152344,44.0625
10.6,0,0.2,6,180,311.546142578,44.4375
10.3,0,2,8,210,301.809539795,43.875
8.8,0,0.2,5,210,273.724304199,43.5
8.9,0,0.2,6,210,229.366516113,41.0625
8.5,0,0,6,210,212.132034302,39.375
8.9,0,0,6,200,203.541152954,37.875
8.8,0,0,9,210,195.604187012,36.375
8.4,0,0,8,210,285.580108643,36
8.5,0,0,7,230,338.740325928,39.1875
8.4,0,0,7,230,317.208129883,40.6875
8.2,31,0,7,240,321.906829834,41.25
8.6,309,0,7,230,311.969543457,42
10.2,607,0,6,220,315.429870605,42.1875
11,757,0,6,210,336.386688232,43.6875
10.8,739,0,8,210,330.552581787,44.625
11,685,0,9,200,331.072509766,45
11,333,0,11,200,346.394287109,45.5625
10.9,55,0,11,190,350.663665771,46.5
10.7,0,0,10,190,345.583557129,46.875
8.5,0,3.2,10,210,359.489929199,46.125
8.6,0,0.4,6,210,343.639343262,46.6875
7.8,0,0,6,220,310.716918945,46.125
7.5,0,0,5,220,281.396514893,44.8125
6.9,0,0,5,240,288.173553467,43.875
6.4,0,0,5,250,288.209991455,43.6875
5.2,0,0,3,230,282.708343506,43.125
